device,readout_error,channel,amplitude,eta,method,nq,q_acc,target_threshold,is_observed,is_extrapolated,is_trivial_regime,is_meaningful,is_near_random,is_random_baseline_fix,is_inference_point,random_baseline_eps,random_baseline_threshold,nq_cutoff,pred_status,target_in_pred_range,extrapolation_trusted,extrapolation_reason,interval_method_requested,interval_method_effective,interval_method_fallback_reason,interval_method_fallback_n_abs_errors,conformal_n_abs_errors,conformal_holdout_nq,strict_split_conformal_requested,strict_split_conformal_active,strict_split_reason,interval_uncertainty_source,curve_bootstrap_n_valid,curve_bootstrap_fit_mode,log2_nps,nps,sigma_log2_nps,sigma_wls_log2_nps,sigma_eff_log2_nps,ci_halfwidth_log2_nps,sigma_cv,sigma_cv_k,sigma_cv_k_obs,sigma_cv_k_extrap,sigma_cv_log2_at_obs_max,sigma_cv_log2_gate_at_obs_max,log2_nps_lo,log2_nps_hi,nps_lo,nps_hi,predictor_name,predictor_thr_min,predictor_thr_max
T,0.1%,depolarizing,0.1,0.02,eigenshadow,38,0.5008803448055534,0.4808803448055534,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,39,0.5007248035281369,0.48072480352813685,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,40,0.5005958251940655,0.4805958251940655,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,41,0.5004890412712364,0.4804890412712364,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,42,0.5004007719501254,0.4804007719501254,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,43,0.5003279226485756,0.4803279226485756,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,44,0.5002678952323854,0.48026789523238533,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,45,0.500218511990713,0.48021851199071297,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,46,0.5001779506471078,0.4801779506471078,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,47,0.5001446889016576,0.4801446889016576,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,48,0.5001174571899951,0.4801174571899951,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,49,0.5000951985132314,0.48009519851323135,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,eigenshadow,50,0.5000770343415132,0.48007703434151316,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.1702952979069119,0.011353019860460792,0.008514234373216788,0.011353019860460792,0.1277135155982518,0.1702952979069119,,,,,opt1_dense_eigenshadow,0.51,0.97
T,0.1%,depolarizing,0.1,0.02,ml,5,0.7404752918748279,0.7204752918748278,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,9.049517424562966,529.8783692691795,0.0894193018572177,0.03309693376214683,0.0894193018572177,0.0894181141009966,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,8.960099310461969,9.138935538663963,498.0336149189167,563.75930822476,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,6,0.7071434333841101,0.6871434333841101,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,10.673764855866818,1633.515983488216,0.10914249673365821,0.04444662061622618,0.10914249673365821,0.10914109544663615,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,10.564623760420181,10.782905951313454,1514.4977929882498,1761.887327050186,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,7,0.6782341249103895,0.6582341249103895,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,12.367727407289788,5285.145254896662,0.12150962538061406,0.035210739847263244,0.12150962538061406,0.12150791219604,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,12.246219495093747,12.489235319485829,4858.244878424158,5749.557929738836,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,8,0.6531850034460505,0.6331850034460504,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,14.181311228690118,18578.04701841714,0.13577193049271882,0.02773051636858549,0.13577193049271882,0.13576992791730816,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,14.04554130077281,14.317081156607427,16909.44046033905,20411.309991483748,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,9,0.6315029708306257,0.6115029708306257,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,16.070080320257066,68798.06271811466,0.15176884059654414,0.026009043247456374,0.15176884059654414,0.15176657323204706,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,15.918313747025019,16.221846893489115,61928.408362905306,76429.76073321437,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,10,0.6127556149714812,0.5927556149714812,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,17.983699561012347,259198.80853617465,0.16787983796102102,0.024125130323244735,0.16787983796102102,0.16787730737894624,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,17.8158222536334,18.151576868391295,230726.19062005993,291185.0716471343,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,11,0.5965638129586304,0.5765638129586304,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,19.942040906834844,1007285.2806873858,0.1841117769286704,0.022342527300627125,0.1841117769286704,0.184108984881255,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,19.75793192195359,20.1261498917161,886604.9686128664,1144392.003889726,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,12,0.5825952996822332,0.5625952996822332,true,false,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,21.89934988957861,3911660.9300474604,0.20096752675536475,0.025330155426938145,0.20096752675536475,0.20096448267867842,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,21.69838540689993,22.100314372257287,3403022.847861938,4496323.391208842,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,13,0.5705590443339951,0.550559044333995,false,true,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,23.947846295116086,16181548.020279724,0.8726247358751055,0.03891792662683114,0.8726247358751055,0.8726113314770102,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,23.075234963639076,24.820457626593097,8837672.037908703,29627994.25113987,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,14,0.5602003141742595,0.5402003141742595,false,true,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,25.52751329286223,48366784.510630086,1.144363778588969,0.21624835709288973,1.144363778588969,1.1443467939389542,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,24.383166498923277,26.671860086801185,21880865.947330486,106912854.798744,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,15,0.5512963298818292,0.5312963298818292,false,true,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,26.369532500660444,86700230.94880773,1.4148427818580926,0.36813420398053676,1.4148427818580926,1.4148224794475086,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,24.954710021212936,27.784354980107953,32517432.655505408,231166160.2012708,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,16,0.5436524345209496,0.5236524345209496,false,true,false,true,false,false,true,0.02,0.52,16,ok,true,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,26.76448606308513,114002171.42480874,1.6573318680803595,0.458196841513731,1.6573318680803595,1.6573083088135263,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,25.107177754271603,28.421794371898656,36142118.91642902,359594165.4561847,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,17,0.5370987112873792,0.5170987112873792,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,18,0.5314869952554769,0.5114869952554769,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,19,0.5266882322723809,0.5066882322723809,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,20,0.5225901445302508,0.5025901445302507,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,21,0.5190951675903165,0.49909516759031647,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,22,0.5161186280061896,0.49611862800618955,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,23,0.5135871343916639,0.4935871343916639,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,24,0.5114371579400139,0.49143715794001386,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,25,0.5096137811311647,0.4896137811311647,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,26,0.5080695957382143,0.4880695957382143,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,27,0.5067637333255899,0.48676373332558986,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,28,0.5056610132643639,0.48566101326436384,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,29,0.5047311949128928,0.48473119491289274,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,30,0.5039483220526124,0.4839483220526124,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,31,0.5032901489535819,0.4832901489535819,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,32,0.5027376385920109,0.4827376385920109,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,33,0.5022745245689859,0.4822745245689859,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,34,0.5018869291997953,0.48188692919979526,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,35,0.501563031068425,0.481563031068425,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,36,0.5012927760820942,0.4812927760820942,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,37,0.5010676267249102,0.4810676267249102,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,38,0.5008803448055534,0.4808803448055534,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,39,0.5007248035281369,0.48072480352813685,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,40,0.5005958251940655,0.4805958251940655,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,41,0.5004890412712364,0.4804890412712364,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,42,0.5004007719501254,0.4804007719501254,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,43,0.5003279226485756,0.4803279226485756,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,44,0.5002678952323854,0.48026789523238533,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,45,0.500218511990713,0.48021851199071297,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,46,0.5001779506471078,0.4801779506471078,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,47,0.5001446889016576,0.4801446889016576,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
T,0.1%,depolarizing,0.1,0.02,ml,48,0.5001174571899951,0.4801174571899951,false,true,true,false,true,true,false,0.02,0.52,16,random_baseline,false,true,ok,conformal_hybrid,cv,too_few_abs_errors:28<30,28,0,,false,false,not_requested,predictor_calibrated,,,0.0,1.0,,,,,0.22189581062844732,0.01849131755237061,0.016613734703763972,0.01849131755237061,0.19936481644516768,0.22189581062844732,,,,,opt1_dense_ml,0.51,0.85
