device,readout_error,channel,amplitude,eta,method,nq,q_acc,target_threshold,is_observed,is_extrapolated,is_trivial_regime,is_meaningful,is_near_random,is_random_baseline_fix,is_inference_point,random_baseline_eps,random_baseline_threshold,nq_cutoff,pred_status,target_in_pred_range,extrapolation_trusted,extrapolation_reason,interval_method_requested,interval_method_effective,interval_method_fallback_reason,interval_method_fallback_n_abs_errors,conformal_n_abs_errors,conformal_holdout_nq,strict_split_conformal_requested,strict_split_conformal_active,strict_split_reason,interval_uncertainty_source,curve_bootstrap_n_valid,curve_bootstrap_fit_mode,log2_nps,nps,sigma_log2_nps,sigma_wls_log2_nps,sigma_eff_log2_nps,ci_halfwidth_log2_nps,sigma_cv,sigma_cv_k,sigma_cv_k_obs,sigma_cv_k_extrap,sigma_cv_log2_at_obs_max,sigma_cv_log2_gate_at_obs_max,log2_nps_lo,log2_nps_hi,nps_lo,nps_hi,predictor_name,predictor_thr_min,predictor_thr_max
I,0.1%,dephasing,0.01,0.01,hypergraph,20,0.8549415192939187,0.8449415192939187,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,23.297707164040446,10311187.556380898,0.20693726964554474,0.037347098545619545,0.20693726964554474,0.3196180227884837,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,22.978089141251964,23.61732518682893,8262169.008994451,12868362.860541876,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,21,0.8486129038168067,0.8386129038168066,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,24.461879435394316,23107845.776742492,0.21742924604477468,0.04158024024239922,0.21742924604477468,0.32984541913284127,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,24.132034016261475,24.791724854527157,18385104.18497992,29043759.07088714,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,22,0.8423804763215967,0.8323804763215967,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,25.62528665199186,51758291.20864187,0.22819914603512453,0.046041387430009816,0.22819914603512453,0.343525170569396,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,25.281761481422464,25.968811822561257,40791394.19107981,65673673.62560989,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,23,0.8362437540593504,0.8262437540593504,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,26.789661464736398,116008997.69949137,0.24055075526011332,0.050663386393930566,0.24055075526011332,0.3618274900850569,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,26.427833974651342,27.151488954821453,90275675.50400244,149077672.05401772,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,24,0.8302021643173702,0.8202021643173701,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,27.95404812740253,260020139.2791745,0.26001475297412474,0.05560728650563867,0.26001475297412474,0.38858085709624046,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,27.56546727030629,28.34262898449877,198624351.77031568,340393673.92848384,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,25,0.8242550567660696,0.8142550567660696,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,29.118603328326643,582871785.9080497,0.28679215414045545,0.0608191660763217,0.28679215414045545,0.4239320848349379,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,28.694671243491705,29.54253541316158,434466964.85269946,781968587.4686095,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,26,0.8184017140134057,0.8084017140134057,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,30.283707197911998,1307086251.1839018,0.3203949429802113,0.06614682009656295,0.3203949429802113,0.4675207008592048,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,29.816186497052794,30.7512278987712,945293108.8694546,1807348907.9776278,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,27,0.8126413606851863,0.8026413606851863,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,31.449518369191484,2932569938.26513,0.3602890717745708,0.07160814462341226,0.3602890717745708,0.5190124761199421,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,30.93050589307154,31.968530845311427,2046492016.9845335,4202296598.9812326,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,28,0.8069731712825672,0.7969731712825672,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,32.61543773287547,6579987662.428988,0.40586100101345446,0.07722413807801674,0.40586100101345446,0.5780032039987051,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,32.037434528876766,33.193440936874175,4407869997.953289,9822485159.004574,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,29,0.8013962770171639,0.7913962770171639,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,33.78068317747606,14757028310.277706,0.456414679556734,0.08296581710414776,0.456414679556734,0.6439909968216113,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,33.13669218065444,34.42467417429767,9443615655.28329,23060011387.53513,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,30,0.7959097717851018,0.7859097717851018,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,34.944820754140466,33070384175.26445,0.5111944800484896,0.08881584827308789,0.5111944800484896,0.7164147010360256,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,34.22840605310444,35.66123545517649,20126901711.545795,54337737878.0664,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,31,0.790512717410989,0.780512717410989,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,36.108277013661194,74075479747.60202,0.5693986264401806,0.09478481990229268,0.5693986264401806,0.7946681690311582,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,35.31360884463004,36.90294518269235,42702717893.28916,128497130172.12239,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,32,0.7852041482689975,0.7752041482689975,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,37.270723140178774,165808055157.19366,0.6301822667932557,0.1008676057722782,0.6301822667932557,0.8780878134647413,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,36.392635326714036,38.14881095364351,90214190103.11221,304744864678.02966,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,33,0.779983075369428,0.769983075369428,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,38.43167247741859,370754302193.6834,0.6926703452384085,0.10705664161022006,0.6926703452384085,0.9659692624771437,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,37.46570321494144,39.39764173989573,189801865365.48346,724222348028.2126,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,34,0.7748484899841266,0.7648484899841266,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,39.588231267150405,826504241586.4729,0.7559644821723401,0.11332580140610611,0.7559644821723401,1.0575700670690253,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,38.53066120008138,40.64580133421943,397086181503.24274,1720304793217.4194,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,35,0.769799366872056,0.759799366872056,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,40.738970670051806,1835068008976.2847,0.8191584825661938,0.11967791163964765,0.8191584825661938,1.1521381930818677,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,39.58683247696994,41.891108863133674,825703278316.9023,4078310800015.6924,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,36,0.7648346671565587,0.7548346671565587,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,41.88549310212162,4062466632851.112,0.8813459356792913,0.126150962600043,0.8813459356792913,1.248920047115562,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,40.63657305500606,43.13441314923718,1709335886766.2388,9654998336371.799,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,37,0.7599533408978822,0.7499533408978822,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,43.029420092481764,8977308378982.291,0.9416219607261224,0.13278663897787038,0.9416219607261224,1.3471537073631918,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,41.682266385118574,44.376573799844955,3528681570012.238,22839143780000.008,opt1_dense_hg,0.51,0.97
I,0.1%,dephasing,0.01,0.01,hypergraph,38,0.7551543293979996,0.7451543293979996,false,true,false,true,false,false,true,0.02,0.52,50,ok,true,true,ok,conformal_hybrid,conformal_hybrid,,0,36,13|15,false,false,not_requested,predictor_calibrated,,,44.168862503111406,19776639079038.23,0.9991469636332145,0.14004233340780906,0.9991469636332145,1.4462283814509598,0.3081965100883737,0.020546434005891578,0.011811147045950876,0.020546434005891578,0.17716720568926314,0.3081965100883737,42.72263412166045,45.61509088456236,7257622323855.424,53890301232259.79,opt1_dense_hg,0.51,0.97
